Transaction ID,Date,Supplier,Product ID,SKU / Barcode,Product Name,Qty Received,Unit Cost,Total Cost,DR No,Source File
TXN-020716,12/17/2025,COPHARM TRADING CORPORATION,PRD-01930,4804005923788,PLEMEX FORTE CAP 600MG X100,100,7.04,704.0,COPHARM 1516729,2025_csv
TXN-020717,12/17/2025,COPHARM TRADING CORPORATION,PRD-01935,4805349037858,PLENDIL ER 5MG,30,37.47,1124.1,COPHARM 1516729,2025_csv
TXN-020718,12/17/2025,COPHARM TRADING CORPORATION,PRD-02134,4809677072879,ROBITUSSIN DM SYR 120ML,5,181.77,908.85,COPHARM 1516729,2025_csv
TXN-020719,12/17/2025,COPHARM TRADING CORPORATION,PRD-02135,4805074251735,ROBITUSSIN DM SYR 60ML,5,126.46,632.3,COPHARM 1516730,2025_csv
TXN-020720,12/17/2025,COPHARM TRADING CORPORATION,PRD-02150,4805928357697,ROWATINEX CAP X100,30,28.68,860.34,COPHARM 1516730,2025_csv
TXN-020721,12/17/2025,COPHARM TRADING CORPORATION,PRD-02190,4805724896431,SALINASE DROPS 30ML,5,76.5,382.5,COPHARM 1516730,2025_csv
TXN-020722,12/17/2025,COPHARM TRADING CORPORATION,PRD-02263,4808764424485,SINECOD FTE 50MG TAB X100,100,19.82,1982.0,COPHARM 1516730,2025_csv
TXN-020723,12/17/2025,COPHARM TRADING CORPORATION,PRD-02335,4803171743603,STREPSILS COOL 8S X36,18,68.49,1232.75,COPHARM 1516730,2025_csv
TXN-020724,12/17/2025,COPHARM TRADING CORPORATION,PRD-02337,4803499130077,STREPSILS EXTRA STRONG 8S,18,68.49,1232.75,COPHARM 1516730,2025_csv
TXN-020725,12/17/2025,COPHARM TRADING CORPORATION,PRD-02516,4809333213901,TWYNSTA 80/5MG TAB X30,30,27.44,823.2,COPHARM 1516730,2025_csv
TXN-020726,12/17/2025,COPHARM TRADING CORPORATION,PRD-02549,4809633388420,VENTOLIN EXPECTORANT SYR 100ML,3,287.78,863.34,COPHARM 1516730,2025_csv
TXN-020727,12/17/2025,COPHARM TRADING CORPORATION,PRD-02636,4804072464172,ZYKAST TAB 10MG/5MG X30,30,24.9,747.0,COPHARM 1516730,2025_csv
TXN-020728,12/17/2025,CREAMLINE,PRD-02504,4801457552462,TUB 3L PREMIUM DOUBLE DUTCH,1,360.0,360.0,CREAMLINE 20255004688949,2025_csv
TXN-020729,12/17/2025,CREAMLINE,PRD-02505,4800411284109,TUB 3L PREMIUM ROCKY ROAD,1,360.0,360.0,CREAMLINE 20255004688949,2025_csv
TXN-020730,12/17/2025,CREAMLINE,PRD-02502,4808884265200,TUB 3L PREMIUM BUKO SALAD,1,360.0,360.0,CREAMLINE 20255004688949,2025_csv
TXN-020731,12/17/2025,CREAMLINE,PRD-02503,4801964996905,TUB 3L PREMIUM COOKIES N CREAM,1,360.0,360.0,CREAMLINE 20255004688949,2025_csv
TXN-020732,12/17/2025,CREAMLINE,PRD-02506,4800751216955,TUB 3L REGULAR VANILLA,1,312.9,312.9,CREAMLINE 20255004688949,2025_csv
TXN-020733,12/17/2025,CREAMLINE,PRD-02500,4805606302086,TUB 1.3L ROCKY ROAD,2,179.6,359.2,CREAMLINE 20255004688949,2025_csv
TXN-020734,12/17/2025,CREAMLINE,PRD-02495,4809940546269,TUB 1.3L BUKO SALAD,2,179.6,359.2,CREAMLINE 20255004688949,2025_csv
TXN-020735,12/17/2025,CREAMLINE,PRD-02496,4804244684770,TUB 1.3L COOKIES N CREAM,2,179.6,359.2,CREAMLINE 20255004688949,2025_csv
TXN-020736,12/17/2025,CREAMLINE,PRD-02501,4801153346447,TUB 1.3L UBE QUEZO PASTILLAS,2,179.6,359.2,CREAMLINE 20255004688949,2025_csv
TXN-020737,12/17/2025,CREAMLINE,PRD-02494,4804270789179,TUB 1.3L BERRY VANILLA MALLOWS,2,179.6,359.2,CREAMLINE 20255004688949,2025_csv
TXN-020738,12/17/2025,CREAMLINE,PRD-02499,4805527408992,TUB 1.3L PEACH MANGO TWIST,2,179.6,359.2,CREAMLINE 20255004688949,2025_csv
TXN-020739,12/17/2025,CREAMLINE,PRD-02498,4801986407259,TUB 1.3L MAIS CON QUEZO,2,179.6,359.2,CREAMLINE 20255004688949,2025_csv
TXN-020740,12/17/2025,CREAMLINE,PRD-02497,4802350677102,TUB 1.3L DOUBLE DUTCH,2,179.6,359.2,CREAMLINE 20255004688949,2025_csv
TXN-020741,12/17/2025,NTPK,PRD-00876,4800620123277,ETOXIA 120MG TAB,150,5.33,799.95,NTPK 00039147,2025_csv
TXN-020742,12/17/2025,NTPK,PRD-00935,4802820619867,FESO4 + FOLIC 300MG/250MCG TAB (FEROLITAB) X100,500,0.58,290.0,NTPK 00039147,2025_csv
TXN-020743,12/17/2025,NTPK,PRD-01184,4802653327378,ISMN 30MG (ISOLYTE) TAB X100,300,2.5,750.0,NTPK 00039147,2025_csv
TXN-020744,12/17/2025,NTPK,PRD-02153,4809481074711,ROZATIN-10 TAB X100,500,2.15,1075.0,NTPK 00039147,2025_csv
TXN-020745,12/17/2025,NTPK,PRD-02177,4802785387044,SALBU+GUAI SYR (ASMAIR) 60ML,20,16.0,320.0,NTPK 00039147,2025_csv
TXN-020746,12/17/2025,NTPK,PRD-02390,4804933680247,SYRINGE 1CC X100,132,2.4,316.8,NTPK 00039147,2025_csv
TXN-020747,12/17/2025,NTPK,PRD-01439,4801271291557,LOSARTAN 50MG TAB (NATRASOL) X100,2000,1.05,2100.0,NTPK 00039147,2025_csv
TXN-020748,12/17/2025,POLYGUS,PRD-02611,4800893610716,WILKINS DISTILLED 7L X3,60,80.0,4800.0,177461,2025_csv
TXN-020749,12/17/2025,POLYGUS,PRD-02327,4803848961403,SPRITE MISMO 290ML,12,16.33,195.96,177461,2025_csv
TXN-020750,12/17/2025,POLYGUS,PRD-00555,4808368888421,COKE MISMO 290ML X12,36,16.33,587.88,177461,2025_csv
TXN-020751,12/17/2025,POLYGUS,PRD-02151,4805952544034,ROYAL MISMO 290ML X12,12,16.33,195.96,177461,2025_csv
TXN-020752,12/17/2025,WATSONS,PRD-01002,4807698850499,GARNIER LIGHT/VIT C SERUM CREAM 7ML RESEAL,24,50.0,1200.0,12172025,2025_csv
TXN-020753,12/17/2025,WATSONS,PRD-01586,4802334156174,MINGS PEI PA KOA CANDY 120G,10,93.38,933.8,12172025,2025_csv
TXN-020754,12/17/2025,WATSONS,PRD-00224,4802853978147,BELO DEO BEAUTY 40ML,10,82.5,825.0,12172025,2025_csv
TXN-020755,12/17/2025,WATSONS,PRD-01767,4808798481735,NIVEA RO BRIGHT SMOOTH 25ML,10,56.0,560.0,12172025,2025_csv
TXN-020756,12/17/2025,WATSONS,PRD-01751,4805144198989,NIVEA DEO EXTRA BRIGHT SMOOTH 50ML,11,109.5,1204.5,12172025,2025_csv
TXN-020757,12/17/2025,WATSONS,PRD-01764,4807368266439,NIVEA MEN DEO INVISIBLE ORIG 50ML,10,82.5,825.0,12172025,2025_csv
TXN-020758,12/17/2025,WATSONS,PRD-01765,4803303573261,NIVEA MEN DEO SILVER 50ML,9,82.5,742.5,12172025,2025_csv
TXN-020759,12/17/2025,WATSONS,PRD-01748,4805713571316,NIVEA DEO EXTRA BRIGHT 25ML,12,54.0,648.0,12172025,2025_csv
TXN-020760,12/17/2025,YAKULT,PRD-02618,4800571529256,YAKULT 5S,10,50.0,500.0,YAKULT ,2025_csv
TXN-020761,12/18/2025,DYNA DRUG CORPORATION,PRD-02562,4800919152852,VICKS INHALER KEYCHAIN,24,85.67,2056.08,DYNA 4046119,2025_csv
TXN-020762,12/18/2025,DYNA DRUG CORPORATION,PRD-02116,4804979358571,RM LOSARTAN 100MG TAB X30,60,13.06,783.6,DYNA 4046119,2025_csv
TXN-020763,12/18/2025,DYNA DRUG CORPORATION,PRD-02117,4801774499359,RM LOSARTAN 50MG TAB X30,150,10.0,1500.0,DYNA 4046119,2025_csv
TXN-020764,12/18/2025,DYNA DRUG CORPORATION,PRD-00835,4800721237600,EQ PANTS L24,5,185.28,926.4,DYNA 4046119,2025_csv
TXN-020765,12/18/2025,DYNA DRUG CORPORATION,PRD-01105,4809044646406,HAPPY PANTS XXL24,3,225.74,677.22,DYNA 4046119,2025_csv
TXN-020766,12/18/2025,DYNA DRUG CORPORATION,PRD-00434,4805755069588,CENTRUM KIDS FRUIT BURST 15S,12,120.3,1443.6,DYNA 4046119,2025_csv
TXN-020767,12/18/2025,DYNA DRUG CORPORATION,PRD-02258,4806458989480,SIMILAC INFANT 0-6 400G,2,844.71,1689.42,DYNA 4046119,2025_csv
TXN-020768,12/18/2025,DYNA DRUG CORPORATION,PRD-02600,4800220211022,WELLSPRING APPLE CIDER VINEGAR GUMMIES X10,10,125.1,1251.0,DYNA 4046119,2025_csv
TXN-020769,12/18/2025,DYNA DRUG CORPORATION,PRD-02602,4809439580222,WELLSPRING MELATONIN WITH VIT B6,10,116.1,1161.0,DYNA 4046119,2025_csv
TXN-020770,12/18/2025,DYNA DRUG CORPORATION,PRD-00361,4804112962480,CARESS DIAPER L10,5,207.82,1039.1,DYNA 4046119,2025_csv
TXN-020771,12/18/2025,ELISET PHARMACEUTICAL INC,PRD-01632,4808422422297,MULTIVITAMINS + BUCLIZINE+ IRON (NERVITEX) X100,500,3.5,1750.0,ELISET 134897,2025_csv
TXN-020772,12/18/2025,ELISET PHARMACEUTICAL INC,PRD-02578,4804481974695,VIT. B-COMPLEX CAP (NEUROBEXOL) X100,500,2.5,1250.0,ELISET 134897,2025_csv
TXN-020773,12/18/2025,ELISET PHARMACEUTICAL INC,PRD-00987,4809246846628,FUROSEMIDE 20MG TAB (DM) X100,500,0.38,190.0,ELISET 134897,2025_csv
TXN-020774,12/18/2025,ELISET PHARMACEUTICAL INC,PRD-02179,4804705042592,SALBU+IPATROPIUM NEB (HIVENT PLUS) 2.5ML,150,9.5,1425.0,ELISET 134897,2025_csv
TXN-020775,12/18/2025,ELISET PHARMACEUTICAL INC,PRD-01526,4801435731500,MEBENDAZOLE 500MG (SCHEELE) TAB X100,200,1.7,340.0,ELISET 134897,2025_csv
TXN-020776,12/18/2025,ELISET PHARMACEUTICAL INC,PRD-02187,4802806209881,SALBUTAMOL NEB (AEROVENT) X30,150,7.83,1174.5,ELISET 134897,2025_csv
TXN-020777,12/18/2025,GG&G DISTRIBUTORS INC,PRD-01716,4807279440694,NESTOGEN 3 340G,20,182.24,3644.8,GG&G 1363174,2025_csv
TXN-020778,12/18/2025,GG&G DISTRIBUTORS INC,PRD-01713,4801794879800,NESTOGEN 3 1.3KG,5,691.59,3457.95,GG&G 1363174,2025_csv
TXN-020779,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00295,4801175945569,BONAKID 1+ 350G,36,233.64,8411.04,GG&G 1363174,2025_csv
TXN-020780,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00292,4806980313867,BONAKID 1+ 1.2KG,3,757.0,2271.0,GG&G 1363174,2025_csv
TXN-020781,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00313,4805196247660,BONNA 350G,18,252.34,4542.12,GG&G 1363174,2025_csv
TXN-020782,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00311,4804692698971,BONNA 0-6MO 150G,24,116.82,2803.68,GG&G 1363174,2025_csv
TXN-020783,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00312,4804451959254,BONNA 1.2KG,3,808.41,2425.23,GG&G 1363174,2025_csv
TXN-020784,12/18/2025,GG&G DISTRIBUTORS INC,PRD-01737,4803034622096,NIDO JR. 750G,5,523.36,2616.8,GG&G 1363174,2025_csv
TXN-020785,12/18/2025,GG&G DISTRIBUTORS INC,PRD-01733,4807768187845,NIDO JR 1.2KG,3,813.09,2439.27,GG&G 1363174,2025_csv
TXN-020786,12/18/2025,GG&G DISTRIBUTORS INC,PRD-01727,4802186739367,NIDO 3+ 370G,5,247.66,1238.3,GG&G 1363174,2025_csv
TXN-020787,12/18/2025,GG&G DISTRIBUTORS INC,PRD-01726,4807523039914,NIDO 3+ 2.4KG,2,1303.75,2607.5,GG&G 1363174,2025_csv
TXN-020788,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00219,4808125023089,BEARBRAND JR. 1+ 1.2KG,3,598.14,1794.42,GG&G 1363174,2025_csv
TXN-020789,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00222,4806709942406,BEARBRAND JR. 1+ 700G,5,350.47,1752.35,GG&G 1363174,2025_csv
TXN-020790,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00212,4803422700486,BBRAND POWDERED MILK 300G,36,104.76,3771.36,GG&G 1363174,2025_csv
TXN-020791,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00211,4809184334198,BBRAND POWDERED MILK 1120G,5,409.52,2047.6,GG&G 1363174,2025_csv
TXN-020792,12/18/2025,GG&G DISTRIBUTORS INC,PRD-01702,4804462227155,NESTLE CHUCKIE 180ML,36,19.47,700.92,GG&G 1363174,2025_csv
TXN-020793,12/18/2025,GG&G DISTRIBUTORS INC,PRD-00215,4807522334580,BBRAND STERILIZED 200ML,64,23.13,1480.32,GG&G 1363174,2025_csv
TXN-020794,12/19/2025,OHANA TRADING CORPORATION,PRD-02245,4801881840595,SILKA LOTION PAPAYA 200ML,5,101.43,507.15,OHANA 710837,2025_csv
TXN-020795,12/19/2025,OHANA TRADING CORPORATION,PRD-02233,4804659925490,SILKA DEO WHITENING 40ML,5,43.7,218.5,OHANA 710837,2025_csv
TXN-020796,12/19/2025,OHANA TRADING CORPORATION,PRD-02433,4802873899049,TENDER CARE POWDER CLASSIC BLUE 50G,12,24.41,292.92,OHANA 710837,2025_csv
TXN-020797,12/19/2025,OHANA TRADING CORPORATION,PRD-02585,4802196693512,VITRESS HAIR COAT CLASSIC 15ML,5,44.73,223.65,OHANA 710837,2025_csv
TXN-020798,12/19/2025,OHANA TRADING CORPORATION,PRD-02586,4804288799631,VITRESS HAIR COAT CLASSIC 30ML,5,70.63,353.15,OHANA 710837,2025_csv
TXN-020799,12/19/2025,OHANA TRADING CORPORATION,PRD-02607,4806962877595,WHITE FLOWER #4 2.5ML,12,48.5,582.0,OHANA 710837,2025_csv
TXN-020800,12/19/2025,OHANA TRADING CORPORATION,PRD-01081,4802833339397,GYNEPRO FEM WASH 60ML,5,87.53,437.65,OHANA 710836,2025_csv
TXN-020801,12/19/2025,OHANA TRADING CORPORATION,PRD-01198,4807262602361,J&J BABY OIL ALOE GR 25ML,12,30.18,362.16,OHANA 710836,2025_csv
TXN-020802,12/19/2025,OHANA TRADING CORPORATION,PRD-01203,4803982778388,J&J BABY OIL REG PINK 25ML,24,22.69,544.56,OHANA 710836,2025_csv
TXN-020803,12/19/2025,OHANA TRADING CORPORATION,PRD-01202,4807763530184,J&J BABY OIL LITE 50ML,12,54.68,656.16,OHANA 710836,2025_csv
TXN-020804,12/19/2025,OHANA TRADING CORPORATION,PRD-01204,4806174228135,J&J BABY OIL REG PINK 50ML,12,43.56,522.72,OHANA 710836,2025_csv
TXN-020805,12/19/2025,OHANA TRADING CORPORATION,PRD-01272,4803024584533,JUICY COLOGNE SWEET RED 125ML,10,50.71,507.1,OHANA 710836,2025_csv
TXN-020806,12/19/2025,OHANA TRADING CORPORATION,PRD-01342,4809894694835,LACTACYD BABY BATH BLUE 250ML,3,279.18,837.54,OHANA 710836,2025_csv
TXN-020807,12/19/2025,OHANA TRADING CORPORATION,PRD-01350,4807708217144,LACTACYD PRO SENSITIVE 60ML,5,75.24,376.2,OHANA 710836,2025_csv
TXN-020808,12/19/2025,OHANA TRADING CORPORATION,PRD-01485,4807329064643,MAMAS LOVE COTTON BUDS 400S,12,22.05,264.6,OHANA 710836,2025_csv
TXN-020809,12/19/2025,OHANA TRADING CORPORATION,PRD-01495,4800533601670,MASTER FC BRIGHT PLUS 70ML,3,50.47,151.41,OHANA 710836,2025_csv
TXN-020810,12/19/2025,OHANA TRADING CORPORATION,PRD-01804,4807202679959,OFF OVERTIME LOTION 100ML,5,199.14,995.7,OHANA 710836,2025_csv
TXN-020811,12/19/2025,OHANA TRADING CORPORATION,PRD-01816,4805642708009,OMEGA ADV SPRAY 50ML,3,78.4,235.2,OHANA 710836,2025_csv
TXN-020812,12/19/2025,OHANA TRADING CORPORATION,PRD-01818,4802472126483,OMEGA PAIN KILLER 15ML,10,18.91,189.1,OHANA 710836,2025_csv
TXN-020813,12/19/2025,OHANA TRADING CORPORATION,PRD-01819,4809466139986,OMEGA PAIN KILLER 30ML,5,31.02,155.1,OHANA 710836,2025_csv
TXN-020814,12/19/2025,OHANA TRADING CORPORATION,PRD-01820,4808770715149,OMEGA PAIN KILLER 60ML,4,57.18,228.72,OHANA 710836,2025_csv
TXN-020815,12/19/2025,OHANA TRADING CORPORATION,PRD-01880,4801474441529,PAU MASAJE PEPPERMINT 60ML,3,76.0,228.0,OHANA 710836,2025_csv
TXN-020816,12/19/2025,OHANA TRADING CORPORATION,PRD-01904,4808803231586,PH CARE FW COOLING 50ML,10,51.33,513.3,OHANA 710836,2025_csv
TXN-020817,12/19/2025,OHANA TRADING CORPORATION,PRD-01965,4807830461508,PONDS TONER PINK (PORE) 100ML,3,115.36,346.08,OHANA 710836,2025_csv
TXN-020818,12/19/2025,OHANA TRADING CORPORATION,PRD-02031,4803980370594,RDL BABYFACE #3 60ML,12,63.45,761.4,OHANA 710836,2025_csv
TXN-020819,12/19/2025,RHODESIAN SALES CORP,PRD-01374,4807126848017,LADY PILLS 28,160,39.66,6345.6,RHODESIAN 070951,2025_csv
TXN-020820,12/19/2025,YAKULT,PRD-02618,4800571529256,YAKULT 5S,10,50.0,500.0,12192025,2025_csv
TXN-020821,12/20/2025,COPHARM TRADING CORPORATION,PRD-00121,4800986399651,ATENURIX 40MG TAB X30,30,20.31,609.3,COPHARM #1519598,2025_csv
TXN-020822,12/20/2025,COPHARM TRADING CORPORATION,PRD-00260,4806384985150,BEWELL- C ZINC 250ML,3,212.5,637.5,COPHARM #1519598,2025_csv
TXN-020823,12/20/2025,COPHARM TRADING CORPORATION,PRD-00430,4808135754389,CENTRUM ADVANCE TAB 30S,6,271.05,1626.3,COPHARM #1519598,2025_csv
TXN-020824,12/20/2025,COPHARM TRADING CORPORATION,PRD-00508,4802772707308,CLARITIN 10MG TAB X100,30,32.42,972.6,COPHARM #1519598,2025_csv
TXN-020825,12/20/2025,COPHARM TRADING CORPORATION,PRD-00960,4801377542628,FLANAX FTE 550MG TAB X250,250,21.08,5270.0,COPHARM #1519598,2025_csv
TXN-020826,12/20/2025,COPHARM TRADING CORPORATION,PRD-00969,4800032545020,FLUIMUCIL SACHET 100MG X30,100,11.33,1133.0,COPHARM #1519598,2025_csv
TXN-020827,12/20/2025,COPHARM TRADING CORPORATION,PRD-00977,4804577485214,FORXIGA 10MG TAB X28,28,32.4,907.2,COPHARM #1519598,2025_csv
TXN-020828,12/20/2025,COPHARM TRADING CORPORATION,PRD-01034,4802577360105,GAVISCON SUSP SACHET 10ML,24,30.37,728.88,COPHARM #1519598,2025_csv
TXN-020829,12/20/2025,COPHARM TRADING CORPORATION,PRD-01033,4801513714920,GAVISCON DOULE ACTION SACH 10ML,24,31.37,752.88,COPHARM #1519598,2025_csv
TXN-020830,12/20/2025,COPHARM TRADING CORPORATION,PRD-01612,4805762361623,MONTIGET 10MG TAB X14,14,32.35,452.9,COPHARM #1519598,2025_csv
TXN-020831,12/20/2025,COPHARM TRADING CORPORATION,PRD-01325,4807770862758,KOOL FEVER KIDS 2S X3,18,45.87,825.66,COPHARM #1519598,2025_csv
TXN-020832,12/20/2025,COPHARM TRADING CORPORATION,PRD-00304,4806781608576,BONAMINE 25MG CHEWTAB X240,240,14.1,3384.0,COPHARM #1519598,2025_csv
TXN-020833,12/20/2025,COPHARM TRADING CORPORATION,PRD-01614,4806151619262,MONTIGET 4MG TAB X14,14,18.76,262.64,COPHARM #1519598,2025_csv
TXN-020834,12/20/2025,COPHARM TRADING CORPORATION,PRD-01615,4806722062094,MONTIGET 5MG TAB X14,14,22.19,310.66,COPHARM #1519598,2025_csv
TXN-020835,12/20/2025,COPHARM TRADING CORPORATION,PRD-01689,4809161848665,NEBIL 2.5MG TAB X14,70,12.19,853.3,COPHARM #1519598,2025_csv
TXN-020836,12/20/2025,COPHARM TRADING CORPORATION,PRD-01882,4808720711916,PECOF SYRUP 100ML,5,230.12,1150.6,COPHARM #1519598,2025_csv
TXN-020837,12/20/2025,COPHARM TRADING CORPORATION,PRD-02147,4809002177343,ROVISTA 10MG TAB X10,10,28.19,281.9,COPHARM #1519598,2025_csv
TXN-020838,12/20/2025,COPHARM TRADING CORPORATION,PRD-02348,4809266782874,STRESSTABS TAB X100,100,10.22,1022.0,COPHARM #1519598,2025_csv
TXN-020839,12/20/2025,COPHARM TRADING CORPORATION,PRD-02388,4806410725744,SYNACTIV TAB X100,30,24.45,733.5,COPHARM #1519598,2025_csv
TXN-020840,12/20/2025,COPHARM TRADING CORPORATION,PRD-02425,4807467706552,TEMPRA FORTE 250MG/5ML OR SYR 60ML,12,147.53,1770.36,COPHARM #1519598,2025_csv
TXN-020841,12/20/2025,COPHARM TRADING CORPORATION,PRD-02418,4809496556117,TEMPRA 100MG/ML DROPS 15ML,12,79.84,958.08,COPHARM #1519598,2025_csv
TXN-020842,12/20/2025,COPHARM TRADING CORPORATION,PRD-02428,4800978050591,TEMPRA FTE 250MG/5ML OR SYR 120ML,5,242.34,1211.7,COPHARM #1519598,2025_csv
TXN-020843,12/20/2025,COPHARM TRADING CORPORATION,PRD-02525,4800701477759,ULTIMA CAP X100,100,10.9,1090.0,COPHARM #1519598,2025_csv
TXN-020844,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00061,4804064162365,AMLIFE TAB 50MG/5MG X30,60,23.93,1435.8,00380231,2025_csv
TXN-020845,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00036,4809749929638,ALLERKID 2.5MG/ML DROPS 10ML,3,184.99,554.97,00380231,2025_csv
TXN-020846,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00037,4807949781901,ALLERKID 5MG/5ML SYR 30ML,3,169.2,507.6,00380231,2025_csv
TXN-020847,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00065,4809078054633,AMOCLAV 457MG/5ML SUSP 70ML,3,446.58,1339.74,00380231,2025_csv
TXN-020848,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00282,4801296400037,BIOGESIC 100MG/ML DROPS 15ML,10,79.09,790.9,00380231,2025_csv
TXN-020849,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00384,4806837006653,CEELIN DROPS 15ML,5,72.04,360.2,00380231,2025_csv
TXN-020850,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00386,4801032398249,CEELIN GUMMIES 30S,5,212.26,1061.3,00380231,2025_csv
TXN-020851,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00892,4802732670325,EXPEL 6MG/ML DROPS 15ML,10,116.77,1167.7,00380231,2025_csv
TXN-020852,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01137,4808456485428,HYDRITE GRAN APPLE 4.1G X100,100,16.92,1692.0,00380231,2025_csv
TXN-020853,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02060,4800030319566,RESTIME 40MG/ML DROPS,5,122.99,614.95,00380231,2025_csv
TXN-020854,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02312,4803782808120,SOLMUX 200MG/5ML SYR 120ML,5,175.46,877.3,00380231,2025_csv
TXN-020855,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02314,4809919306463,SOLMUX 40MG/ML DROPS 15ML,10,111.32,1113.2,00380231,2025_csv
TXN-020856,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02311,4802626003748,SOLMUX 100MG/5ML SYR 60ML,10,109.52,1095.2,00380231,2025_csv
TXN-020857,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00669,4804167514715,DECOLGEN FTE TAB X100,100,7.74,774.0,00380231,2025_csv
TXN-020858,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01327,4806967342967,KREMIL-S CHEWTAB X100,100,8.72,872.0,00380231,2025_csv
TXN-020859,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01326,4808301971508,KREMIL-S ADVANCE CHEWTAB X100,100,21.2,2120.0,00380231,2025_csv
TXN-020860,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01528,4808789699083,MEDICOL ADVANCE 200MG X100,200,6.6,1320.0,00380231,2025_csv
TXN-020861,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01699,4807652917848,NEOZEP NON-DROWSY TAB X100,100,7.78,778.0,00380231,2025_csv
TXN-020862,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02064,4802425401732,REXIDOL FORTE TAB 565MG X100,100,6.0,600.0,00380231,2025_csv
TXN-020863,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02315,4809173799272,SOLMUX ADVANCE 500MG/5MG TAB X100,100,13.68,1368.0,00380231,2025_csv
TXN-020864,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02511,4803710735335,TUSERAN CAP X100,100,10.35,1035.0,00380231,2025_csv
TXN-020865,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-00668,4807619583142,DECILONE FTE TAB X100,100,33.57,3357.0,00380231,2025_csv
TXN-020866,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01646,4801621745778,MYRA E SOFTGEL 400IU X100,200,11.82,2364.0,00380231,2025_csv
TXN-020867,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01645,4809909406105,MYRA E 400IU 30S,5,347.73,1738.65,00380231,2025_csv
TXN-020868,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02103,4808408619469,RM AMLODIPINE 5MG X100,300,5.06,1518.0,00380231,2025_csv
TXN-020869,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-02119,4806943572932,RM MEFENAMIC 500MG TAB X100,200,4.0,800.0,00380231,2025_csv
TXN-020870,12/20/2025,UNITED LINK PHARMACEUTICAL DISTRIBUTION,PRD-01914,4801789487855,PHAREX B-COMPLEX TAB X400,400,3.91,1564.0,00380231,2025_csv
TXN-020871,12/21/2025,LATE STOCK IN-MASK,PRD-02176,4807361042840,SAFEPLUS FACEMASK 3PLY BLUE,50,0.69,34.5,MASK 12212025,2025_csv
TXN-020872,12/21/2025,LATE STOCK IN-OHANA,PRD-00144,4802149484176,AXE DEO RO DARKTEMP 25ML,6,82.5,495.0,OHANA 710835,2025_csv
TXN-020873,12/21/2025,LATE STOCK IN-OHANA,PRD-00149,4804294535887,AXE RO ICE CHILL 40ML,3,135.19,405.57,OHANA 710835,2025_csv
TXN-020874,12/21/2025,LATE STOCK IN-OHANA,PRD-00146,4802704799972,AXE DEO SPRAY DARK TEMP 135ML,3,239.68,719.04,OHANA 710835,2025_csv
TXN-020875,12/21/2025,LATE STOCK IN-OHANA,PRD-00185,4804438474114,BABYFLO PACIFIER REGULAR,20,26.46,529.2,OHANA 710835,2025_csv
TXN-020876,12/21/2025,LATE STOCK IN-OHANA,PRD-01120,4800480678369,HER BENCH SO IN LOVE  100ML,10,114.0,1140.0,OHANA 710835,2025_csv
